global_candidate_count	repo_facility_count	batch	batch_index	facility_key	prefecture	facility	mhlw_plan_codes	treatment_classes	source_generations	baseline_products	products_found	explicit_makers	validated_inferred_makers	unvalidated_products	final_makers	maker_evidence_type	safe_resolved	pdf_count	attempts	retry_403	context_resets_so_far	document_urls	http_statuses	evidence_json
366	812	18	5	東京都|三宿通り整形外科クリニック	東京都	三宿通り整形外科クリニック	01C2308049|01C2308050	PRP	v40_queue|v41							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2308049/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2308050/5/0	01C2308049:0:200|01C2308049:1:404|01C2308049:2:404|01C2308050:0:200|01C2308050:1:404|01C2308050:2:404	[]
366	812	18	6	東京都|医療法人社団貴陽会ラカンクリニック東京麻布台	東京都	医療法人社団貴陽会  ラカンクリニック東京 麻布台	01C2507054|01C2507055|01C2509044	PRP|脂肪由来幹細胞	v41							NONE	NO	3	9	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2507054/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2507055/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2509044/5/0	01C2507054:0:200|01C2507054:1:404|01C2507054:2:404|01C2507055:0:200|01C2507055:1:404|01C2507055:2:404|01C2509044:0:200|01C2509044:1:404|01C2509044:2:404	[]
366	812	18	7	沖縄県|医療法人形成会当山美容形成外科	沖縄県	医療法人形成会 当山美容形成外科	02G2001025	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2001025/5/0	02G2001025:0:200|02G2001025:1:404|02G2001025:2:404	[]
366	812	18	8	神奈川県|横浜整形外科クリニック	神奈川県	横浜整形外科クリニック	03C2305023	PRP	v40_queue							NONE	NO	3	5	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305023/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305023/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305023/5/2	03C2305023:0:200|03C2305023:1:200|03C2305023:2:200|03C2305023:3:404|03C2305023:4:404	[]
366	812	18	9	長野県|社会医療法人恵仁会くろさわ病院	長野県	社会医療法人恵仁会 くろさわ病院	01C2408006|01C2408007	PRP	v40_queue							NONE	NO	2	6	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408006/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2408007/5/0	01C2408006:0:200|01C2408006:1:404|01C2408006:2:404|01C2408007:0:200|01C2408007:1:404|01C2408007:2:404	[]
366	812	19	1	兵庫県|医療法人財団神戸海星病院	兵庫県	医療法人財団 神戸海星病院	02E2504009	PRP	v41							NONE	NO	2	4	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2504009/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02E2504009/5/1	02E2504009:0:200|02E2504009:1:200|02E2504009:2:404|02E2504009:3:404	[]
366	812	19	2	埼玉県|医療法人社団武蔵野会TMGあさか医療センター	埼玉県	医療法人社団武蔵野会 TMGあさか医療センター	03C2407109	PRP	v40_queue		APS|GPS	Zimmer Biomet	Zimmer Biomet		Zimmer Biomet	EXPLICIT_MHLW	YES	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2407109/5/0	03C2407109:0:200|03C2407109:1:404|03C2407109:2:404	"[{""code"": ""03C2407109"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2407109/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""療の方法について 本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。場合によって局部麻酔を行うことがあります。 通常の検査等のための採血よりも採取量が多くなりますが、ご了承く""}, {""code"": ""03C2407109"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2407109/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。場合によって局部麻酔を行うことがあります。 通常の検査等のための採血よりも採取量が多くなりますが、ご了承ください。""}, {""code"": ""03C2407109"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2407109/5/0"", ""page"": 2, ""type"": ""maker"", ""hit"": ""Zimmer Biomet"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(GPSIIIまたはAPS キット、どちらもZIMMER BIOMET 社製)を用います。治療に使用す るキットについては患者様とご相談、同意を得た上で決定を致します。 (治療の流れ) 採血 ⇒ PRP 抽出 ⇒ 施術 すべての治療は当日中に完了します。場合によって局部麻酔を行うことがあります。 通常の検査等のための採血よりも採取量が多くなりますが、ご了承ください。 症状の経過によっては間隔をあけて数回、PR""}, {""code"": ""03C2407109"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2407109/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""、年齢の上限制限はありません。 ・治療痕が残りにくく、何度でも治療を受けることができます。 ・1 回の投与で修復作用が上手く働けば、 痛みの軽減や機能改善に対する長期的な効果持続が期待で きます(海外の臨床試験にて、GPSIIIシステムでは最大で6~12 ヶ月、APS キットでは最大で24 ヶ 月効果が持続していたとの報告があります) 。 治療の欠点と副作用(デメリット)について ・患者様ご自身の血液を使用するため体調や年齢などに左右され、場合によっては安定した効果が 出にくいといった欠点があります。(治療効果・効果""}, {""code"": ""03C2407109"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2407109/5/0"", ""page"": 3, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""りにくく、何度でも治療を受けることができます。 ・1 回の投与で修復作用が上手く働けば、 痛みの軽減や機能改善に対する長期的な効果持続が期待で きます(海外の臨床試験にて、GPSIIIシステムでは最大で6~12 ヶ月、APS キットでは最大で24 ヶ 月効果が持続していたとの報告があります) 。 治療の欠点と副作用(デメリット)について ・患者様ご自身の血液を使用するため体調や年齢などに左右され、場合によっては安定した効果が 出にくいといった欠点があります。(治療効果・効果の持続期間には個人差があります)""}, {""code"": ""03C2407109"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2407109/5/0"", ""page"": 4, ""type"": ""product"", ""hit"": ""GPS"", ""context"": ""【PRP】1_07_説明文書同意書_TMG あさか医療センター PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内に投与するこ とで、 損傷した患部の疼 痛を和らげ る効果があ り、 また、組織を修復す る効果が期待される。 GPS®IIIをさらに濃縮して いるので、 関節腔内に投与 することで、 損傷した患部 の疼痛を和らげる効果や 組織を修復する効果がよ り期待される。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのよう""}, {""code"": ""03C2407109"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2407109/5/0"", ""page"": 4, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""【PRP】1_07_説明文書同意書_TMG あさか医療センター PRP ヒアルロン酸注入 GPS®III APS 概要 関節腔内に投与するこ とで、 損傷した患部の疼 痛を和らげ る効果があ り、 また、組織を修復す る効果が期待される。 GPS®IIIをさらに濃縮して いるので、 関節腔内に投与 することで、 損傷した患部 の疼痛を和らげる効果や 組織を修復する効果がよ り期待される。 ヒアルロン酸は関節腔内 に注入されるとクッショ ンのような働きをし、 痛""}]"
366	812	19	3	大阪府|医療法人社団日生会リバースセルクリニック	大阪府	医療法人社団日生会 リバースセルクリニック	03E2602011|03E2602012	PRP	v41	院内PRP|高濃度PRP						NONE	NO	4	8	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602011/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/03E2602012/5/1	03E2602011:0:200|03E2602011:1:200|03E2602011:2:404|03E2602011:3:404|03E2602012:0:200|03E2602012:1:200|03E2602012:2:404|03E2602012:3:404	[]
366	812	19	4	愛知県|おかざき足の血管外科・痛みのクリニック	愛知県	おかざき足の血管外科・痛みのクリニック	01D2205007	PRP	v40_queue							NONE	NO	1	3	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/01D2205007/5/0	01D2205007:0:200|01D2205007:1:404|01D2205007:2:404	[]
366	812	19	5	東京都|上石神井オチクリニック整形外科	東京都	上石神井オチクリニック整形外科	02C2601089|02C2601090	PRP	v40_queue							NONE	NO	2	6	0	0	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2601089/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2601090/5/0	02C2601089:0:200|02C2601089:1:404|02C2601089:2:404|02C2601090:0:200|02C2601090:1:404|02C2601090:2:404	[]
366	812	19	6	東京都|医療法人社団順公会佐藤整形外科	東京都	医療法人社団順公会 佐藤整形外科	02C2512064	PRP	v40_queue							NONE	NO	3	5	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2512064/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2512064/5/1|https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2512064/5/2	02C2512064:0:200|02C2512064:1:200|02C2512064:2:200|02C2512064:3:404|02C2512064:4:404	[]
366	812	19	7	沖縄県|社会医療法人友愛会友愛医療センター	沖縄県	社会医療法人友愛会友愛医療センター	02G2602005	PRP	v41	PRP						NONE	NO	2	4	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2602005/5/0|https://saiseiiryo.mhlw.go.jp/published_plan/download/02G2602005/5/1	02G2602005:0:200|02G2602005:1:200|02G2602005:2:404|02G2602005:3:404	[]
366	812	19	8	神奈川県|横浜鶴ヶ峰病院付属予防医療クリニック	神奈川県	横浜鶴ヶ峰病院付属予防医療クリニック	01C2206044	PRP	v41							NONE	NO	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2206044/5/0	01C2206044:0:200|01C2206044:1:404|01C2206044:2:404	[]
366	812	19	9	長野県|社会医療法人栗山会飯田病院	長野県	社会医療法人栗山会飯田病院	01C2104001	PRP	v40_queue		APS	Zimmer Biomet	Zimmer Biomet		Zimmer Biomet	EXPLICIT_MHLW	YES	1	3	0	1	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2104001/5/0	01C2104001:0:200|01C2104001:1:404|01C2104001:2:404	"[{""code"": ""01C2104001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2104001/5/0"", ""page"": 2, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""療の方法について 本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(APS キット、ZIMMER BIOMET 社製)を用います。 【本治療を受けることができる方】 ・保険治療では改善が見られない方で、再建手術や修復手術を希望しない場合に、以下の基準を満 たしている方が対象となります。 ・外来通院が可能であること ・インフォームド・コンセントを受けていること ・この治療について十分な理解が得られていること ※以""}, {""code"": ""01C2104001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2104001/5/0"", ""page"": 2, ""type"": ""maker"", ""hit"": ""Zimmer Biomet"", ""context"": ""本治療では、人への治療に使用することが認められた医療機器である本治療専用の遠心分離機と 専用チューブ(APS キット、ZIMMER BIOMET 社製)を用います。 【本治療を受けることができる方】 ・保険治療では改善が見られない方で、再建手術や修復手術を希望しない場合に、以下の基準を満 たしている方が対象となります。 ・外来通院が可能であること ・インフォームド・コンセントを受けていること ・この治療について十分な理解が得られていること ※以下に該当される方は、治療を受けること""}, {""code"": ""01C2104001"", ""idx"": 0, ""url"": ""https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2104001/5/0"", ""page"": 4, ""type"": ""product"", ""hit"": ""APS"", ""context"": ""みをコントロールするために使用されますが、 鎮痛剤の服用による消化器系のダメージ、 連用による効果減弱の可能性があります。 ※アルツ関節注25mg 添付 PRP(APS キット) ヒアルロン酸注入 概要 関節腔内に投与することで、 損傷し た患部の疼痛を和らげる効果や組 織を修復する効果がより期待され る。 ヒアルロン酸は関節腔内に注入されると クッションのような働きをし、痛みを和 らげる効果がある。 効果持続期間 最大 24 ヶ月 6 ヶ月程 治療後のリスク (注入部位の痛 み、腫れなど) リスクはほとんど""}]"
