plan_id	mhlw_plan_code	facility_id_source	prefecture	facility	address	category	treatment	treatment_class	price_status	evidence_url	v41_lane	scope_status
V41_02C2101009	02C2101009	V41F90F1E6F5AF	東京都	医療法人社団青和会　井上整形外科	台東区浅草四丁目41番6号	第二種	多血小板血漿（PRP）の投与による変形性関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2101009/5/0	B	IN_SCOPE
V41_02C2101010	02C2101010	V41F90F1E6F5AF	東京都	医療法人社団青和会　井上整形外科	台東区浅草四丁目41番6号	第三種	多血小板血漿(PRP)の投与によるスポーツ外傷を含む筋、腱、靱帯損傷治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2101010/5/0	A	IN_SCOPE
V41_01C1907070	01C1907070	V41F2B45736B34	東京都	医療法人社団顕伊会　さい整形外科クリニック	葛飾区堀切3丁目35-10 ｙビル101	第三種	多血小板血漿（Platelet-rich plasma：PRP）を用いた筋、腱、靭帯損傷、肩腱板損傷に対する治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1907070/5/0	C	IN_SCOPE
V41_03C2310050	03C2310050	V41F8B0F3E9FCB	東京都	医療法人社団高賢会　安田整形外科	大田区蒲田4丁目18番10号	第三種	自家多血小板血漿（PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2310050/5/0	D	IN_SCOPE
V41_02C2507026	02C2507026	V41FA414C99BAB	東京都	医療法人美健会ルネスクリニック日本橋	中央区日本橋室町3-3-1  ETS室町ビル3階	第二種	慢性筋骨格系疼痛の緩和を目的とした自己脂肪由来間葉系幹細胞治療（局所投与）	脂肪由来幹細胞	未確認	https://renais-clinic-ag.com/fee/	A	IN_SCOPE
V41_02C2604069	02C2604069	V41F671FEFE803	東京都	医療法人美喜有会  リペアセルクリニック 東京院	港区海岸一丁目16番1号   ニューピア竹芝サウスタワー 3階	第三種	自家多血小板血漿を用いた筋腱炎・靭帯炎の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2604069/5/0	B	IN_SCOPE
V41_01C2407053	01C2407053	V41F8F962F490C	東京都	医療法人財団　健貢会　東京クリニック	千代田区大手町二丁目2番1号　新大手町ビル1階	第三種	筋肉・腱・靭帯・筋膜の損傷及び慢性炎症に対する多血小板血漿（PRP）投与療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2407053/5/0	C	IN_SCOPE
V41_02C2404031	02C2404031	V41FC884C7643F	東京都	医療法人財団檜扇会 クリニック 東京虎ノ門ＣＯＲ	港区虎ノ門四丁目1番17号　神谷町プライムプレイス2階	第二種	変形性腰椎症に対する自己多血小板血漿（PRP）治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2404031/5/0	D	IN_SCOPE
V41_02C2404036	02C2404036	V41FC884C7643F	東京都	医療法人財団檜扇会 クリニック 東京虎ノ門ＣＯＲ	港区虎ノ門四丁目１番１７号　神谷町プライムプレイス２階	第三種	自己多血小板血漿（PRP)による捻挫、骨折治癒促進、靭帯損傷、腱鞘炎、アキレス腱炎の治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2404036/5/0	A	IN_SCOPE
V41_03C2601008	03C2601008	V41F9D55F516BD	東京都	医療法人輝鳳会　池袋クリニック	豊島区南池袋1-25-1　第15野萩ビル7階	第二種	多血小板血漿（PRP）を用いた変形性関節症治療	PRP	未確認	https://ganno-clinic.jp/chiryou/price.html	B	IN_SCOPE
V41_01C1904038	01C1904038	V41F18AF7F0D02	東京都	医療法人鉄蕉会　亀田京橋クリニック	中央区京橋3丁目1番1号東京スクエアガーデン4階・6階	第二種	多血小板血漿（Platelet-rich plasma：PRP）を用いた関節内組織損傷に対する治療	PRP	価格非公開	https://medical.kameda.com/kyobashi/patient/lp/sport/	C	IN_SCOPE
V41_01C2209017	01C2209017	V41FD076D781A0	東京都	十条整形外科リハビリクリニック	北区十条仲原1－28－13ラファエーラ十条2階	第三種	四肢の靭帯、筋腱付着部およびスポーツ傷害（筋・腱・靭帯）を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2209017/5/0	D	IN_SCOPE
V41_03C2305006	03C2305006	V41FD076D781A0	東京都	十条整形外科リハビリクリニック	北区十条仲原1-28-13 ラファエーラ十条 2階	第二種	多血小板血漿（PRP）による変形性関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2305006/5/0	A	IN_SCOPE
V41_01C2504021	01C2504021	V41FA2C1AD7A3A	東京都	千歳船橋整形外科スポーツ・リハビリクリニック	世田谷区船橋1-9-21 マルエツ千歳船橋店3階	第二種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた慢性関節炎の治療（関節内組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2504021/5/0	B	IN_SCOPE
V41_01C2504022	01C2504022	V41FFBE4C1D26E	東京都	千歳船橋整形外科スポーツ・リハビリクリニック	東京都世田谷区船橋1-9-21 マルエツ千歳船橋店3階	第三種	自家多血小板血漿（Platelet-Rich Plasma：PRP）を用いた筋肉、腱、靭帯、筋膜の損傷及び慢性炎症の治療（関節外の軟部組織）	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2504022/5/0	C	IN_SCOPE
V41_01C1906024	01C1906024	V41FC0C47D5FED	東京都	南新宿整形外科 リハビリテーションクリニック	東京都渋谷区代々木二丁目１６番７号　山葉ビルメディカルセンター４階	第二種	SVF（Stromal Vascular Fraction）を用いた関節痛、変形性関節症に対する疼痛改善を目的とした治療	脂肪由来幹細胞/SVF	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1906024/5/0	D	IN_SCOPE
V41_01C1906016	01C1906016	V41F342E554699	東京都	南新宿整形外科リハビリテーションクリニック	渋谷区代々木二丁目１６番７号  山葉ビルメディカルセンター４階	第二種	自己脂肪由来間葉系幹細胞を用いた関節痛、変形性関節症治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C1906016/5/0	B	IN_SCOPE
V41_01C2011007	01C2011007	V41F342E554699	東京都	南新宿整形外科リハビリテーションクリニック	渋谷区代々木二丁目１６番７号　  山葉ビルメディカルセンター４階	第三種	自己多血小板血漿（Platelet-rich plasma : PRP)を用いた整形外科領域における軟部組織治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2011007/5/0	A	IN_SCOPE
V41_02C2601084	02C2601084	V41FEC0A83B548	東京都	地方独立行政法人東京都立病院機構  東京都立大久保病院	新宿区歌舞伎町2-44-1	第二種	変形性関節症を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/02C2601084/5/0	C	IN_SCOPE
V41_01C2302066	01C2302066	V41FC9744101D1	東京都	女性のための整形外科 かおるこHappyクリニック	千代田区内幸町1丁目1-1 帝国ホテル本館4階	第二種	変形性関節症および関節腔の傷害を対象とした自家多血小板血漿（PRP）注入療法	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2302066/5/0	D	IN_SCOPE
V41_01C2106016	01C2106016	V41F9829037BE4	東京都	女性のための整形外科かおるこHappyクリニック	東京都千代⽥区内幸町１丁⽬１−１ 本館4F 帝国ホテル	第三種	自己多血小板血漿(PRP)を用いた筋・腱・靱帯損傷部の治癒促進を目的とした整形外科治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/01C2106016/5/0	A	IN_SCOPE
V41_03C2603036	03C2603036	V41F4533DED309	東京都	学校法人藤田学園　藤田医科大学　羽田クリニック	大田区羽田空港1-1-4	第二種	多血小板血漿（PRP）による変形性関節症治療	PRP	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2603036/5/0	B	IN_SCOPE
V41_03C2603037	03C2603037	V41F4533DED309	東京都	学校法人藤田学園　藤田医科大学　羽田クリニック	大田区羽田空港1-1-4	第二種	自己脂肪由来幹細胞を用いた変形性関節症の治療	脂肪由来幹細胞	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2603037/5/0	D	IN_SCOPE
V41_03C2603038	03C2603038	V41F4533DED309	東京都	学校法人藤田学園　藤田医科大学　羽田クリニック	大田区羽田空港1-1-4	第二種	自家培養軟骨細胞（ACC）を用いた移植による低侵襲膝関節軟骨再生治療	その他MSK	価格確定	https://saiseiiryo.mhlw.go.jp/published_plan/download/03C2603038/5/0	C	IN_SCOPE
V41_02C2306054	02C2306054	V41FF421A2F9B8	東京都	小石川整形外科	文京区小石川1-5-1 パークコート文京小石川 ザ タワー3F	第二種	自家脂肪組織由来の培養間葉系幹細胞を用いた変形性膝関節症の治療	脂肪由来幹細胞	未確認	https://koishikawa-seikei.com/	A	IN_SCOPE
